File name,Literal,Label,Code
cell=VT_1909_01_T-S0-A11871,"Nieuwe Keverdijksche polder, Huizen",weesperkarspel,10377
cell=VT_1909_01_T-S0-A11872,"Keverdijk, Huizen",weesperkarspel,10377
cell=VT_1909_01_T-S0-A11873,"Uitermeer, Huizen",weesperkarspel,10377
cell=VT_1909_01_T-S0-A11874,"Lange Muiderweg, Huizen",weesperkarspel,10377
cell=VT_1909_01_T-S0-A11875,Schepen,weesperkarspel,10377
cell=VT_1909_01_T-S0-A11876,Tijd. aanw. schepen,weesperkarspel,10377
cell=VT_1909_01_T-S0-A11877,Totaal,weesperkarspel,10377
cell=VT_1909_01_T-S0-A11878,Wehl,wehl,11116
cell=VT_1909_01_T-S0-A11879,"Wijk A. Dorp, St. Rosa gesticht. Kloost. D. Zusters Dominicanessen",wehl,11116
cell=VT_1909_01_T-S0-A11880,Wijk A. Overige huizen,wehl,11116
cell=VT_1909_01_T-S0-A11881,"Wijk B. Meerenbroek, Huizen",wehl,11116
cell=VT_1909_01_T-S0-A11882,"Wijk C. Broek, Huizen",wehl,11116
cell=VT_1909_01_T-S0-A11883,"Wijk D. Heidekant, Huizen",wehl,11116
cell=VT_1909_01_T-S0-A11884,"Wijk E Achterwehl, Huizen",wehl,11116
cell=VT_1909_01_T-S0-A11885,Totaal,wehl,11116
cell=VT_1909_01_T-S0-A11886,Wemeldinge,wemeldinge,11145
cell=VT_1909_01_T-S0-A11887,Wijk A. Huizen,wemeldinge,11145
cell=VT_1909_01_T-S0-A11888,Wijk B. Huizen,wemeldinge,11145
cell=VT_1909_01_T-S0-A11889,Wijk C. Huizen,wemeldinge,11145
cell=VT_1909_01_T-S0-A11890,Schepen,wemeldinge,11145
cell=VT_1909_01_T-S0-A11891,Tijd. aanw. schepen,wemeldinge,11145
cell=VT_1909_01_T-S0-A11892,Tijd. aanw. woonwagens,wemeldinge,11145
cell=VT_1909_01_T-S0-A11893,Totaal,wemeldinge,11145
cell=VT_1909_01_T-S0-A11894,De Werken en Sleeuwijk,de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11895,"De Werken, Kom, Huizen",de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11896,"De Werken, Dijk, Huizen",de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11897,"De Werken, Kille, Huizen",de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11898,"Sleeuwijk, Kerkeinde, Huizen",de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11899,"Sleeuwijk, Hoekeinde, Huizen",de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11900,Schepen,de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11901,Tijd. aanw. schepen,de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11902,Niet gevonden personen,de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11903,Totaal,de werken en sleeuwijk,10116
cell=VT_1909_01_T-S0-A11904,Werkendam,werkendam,10078
cell=VT_1909_01_T-S0-A11905,"Dorp, Huizen",werkendam,10078
cell=VT_1909_01_T-S0-A11906,"Bliesbosch, Huizen",werkendam,10078
cell=VT_1909_01_T-S0-A11907,Schepen,werkendam,10078
cell=VT_1909_01_T-S0-A11908,Tijd. aanw. Schepen,werkendam,10078
cell=VT_1909_01_T-S0-A11909,Niet gevonden personen,werkendam,10078
cell=VT_1909_01_T-S0-A11910,Totaal,werkendam,10078
cell=VT_1909_01_T-S0-A11911,Werkhoven,werkhoven,11299
cell=VT_1909_01_T-S0-A11912,Wijk A. Huizen,werkhoven,11299
cell=VT_1909_01_T-S0-A11913,Wijk B. Huizen,werkhoven,11299
cell=VT_1909_01_T-S0-A11914,Totaal,werkhoven,11299
cell=VT_1909_01_T-S0-A11915,Wervershoof,wervershoof,11270
cell=VT_1909_01_T-S0-A11916,"Wijk A. Dorp, St. Gertrudisgest",wervershoof,11270
cell=VT_1909_01_T-S0-A11917,"Wijk A Dorp, R.K. Armenhuis",wervershoof,11270
cell=VT_1909_01_T-S0-A11918,"Wijk A. Dorp, Overige Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11919,"wijk A. Lagedijkje, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11920,"Wijk A. Kagerbosch, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11921,"Wijk A. Driehuizen, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11922,"Wijk B. Oudendijk, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11923,"Wijk C. Lagedijk, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11924,"Wijk D. Zwaagdijk, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11925,"Wijk E. Zak v. Hauwert, Huizen",wervershoof,11270
cell=VT_1909_01_T-S0-A11926,Totaal,wervershoof,11270
cell=VT_1909_01_T-S0-A11927,Wessem,wessem,10127
cell=VT_1909_01_T-S0-A11928,"Wessen, Zusters v. O. L. Vrouw",wessem,10127
cell=VT_1909_01_T-S0-A11929,Wessem. Overige Huizen,wessem,10127
cell=VT_1909_01_T-S0-A11930,"Pol (Gehucht), Huizen",wessem,10127
cell=VT_1909_01_T-S0-A11931,Schepen,wessem,10127
cell=VT_1909_01_T-S0-A11932,Totaal,wessem,10127
cell=VT_1909_01_T-S0-A11933,Westbroek,westbroek,10145
cell=VT_1909_01_T-S0-A11934,"Kerkdijk, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11935,"Kerkeindsche Vaartdijk, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11936,"Binnenweg, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11937,"Gageldijk, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11938,"Nedereindsche Vaartdijk, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11939,"Groeneweg, Huizen",westbroek,10145
cell=VT_1909_01_T-S0-A11940,Totaal,westbroek,10145
cell=VT_1909_01_T-S0-A11941,Westdongeradeel,westdongeradeel,10129
cell=VT_1909_01_T-S0-A11942,"Holwerd, Het Armhuis",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11943,"Holwerd, Overige Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11944,"Ternaard, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11945,"Wierum, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11946,"Nes, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11947,"Hantumhuizen, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11948,"Hamtummer Uitburen, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11949,"Hantum, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11950,"Hiaure, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11951,"Betterwird, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11952,"Raard, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11953,"Bornwerd, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11954,"Foudgum, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11955,"Brantgum, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11956,"Waaxens, Huizen",westdongeradeel,10129
cell=VT_1909_01_T-S0-A11957,Schepen,westdongeradeel,10129
cell=VT_1909_01_T-S0-A11958,Totaal,westdongeradeel,10129
cell=VT_1909_01_T-S0-A11959,Westdorpe,westdorpe,10915
cell=VT_1909_01_T-S0-A11960,Wijk A. Huizen,westdorpe,10915
cell=VT_1909_01_T-S0-A11961,Wijk B. Huizen,westdorpe,10915
cell=VT_1909_01_T-S0-A11962,Wijk C. Huizen,westdorpe,10915
cell=VT_1909_01_T-S0-A11963,Totaal,westdorpe,10915
cell=VT_1909_01_T-S0-A11964,Westerbork,westerbork,11095
cell=VT_1909_01_T-S0-A11965,"Wijk A. Westerbork, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11966,"Wijk B. Zwiggelte, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11967,"Wijk C. Elp, Armenwerkhuis",westerbork,11095
cell=VT_1909_01_T-S0-A11968,"Wijk C. Elp, Overige Huizen.",westerbork,11095
cell=VT_1909_01_T-S0-A11969,"Wijk C. Orvelte, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11970,"Wijk C. Coehoorn, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11971,"Wijk E. Eursinge, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11972,"Wijk E. Bruntinge, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11973,"Wijk F. Garminge, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11974,Westerbork (Vervolg),westerbork,11095
cell=VT_1909_01_T-S0-A11975,"Wijk F. Balinge, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11976,"Wijk F Mantinge, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11977,"Wijk G. Nieuweroord, Huizen",westerbork,11095
cell=VT_1909_01_T-S0-A11978,Totaal,westerbork,11095
cell=VT_1909_01_T-S0-A11979,Westerhoven,westerhoven,11041
cell=VT_1909_01_T-S0-A11980,"Dorp, Marechaussee kazerne",westerhoven,11041
cell=VT_1909_01_T-S0-A11981,"Dorp, Overige Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11982,"Braambosch, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11983,"Looveren, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11984,"Hoeverstraat, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11985,"Heuvel, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11986,"Aarperstraat, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11987,"Heijerstraat, Huizen",westerhoven,11041
cell=VT_1909_01_T-S0-A11988,Totaal,westerhoven,11041
cell=VT_1909_01_T-S0-A11989,Westervoort,westervoort,11085
cell=VT_1909_01_T-S0-A11990,"Klapstraat, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11991,"Broekstraat, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11992,"Heilweg, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11993,"Spoorstraat, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11994,Hamersche straat. Huizen,westervoort,11085
cell=VT_1909_01_T-S0-A11995,"Dorp, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11996,"Kerkpad, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11997,"Veerdam, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A11998,"Ijsseloord, Fort",westervoort,11085
cell=VT_1909_01_T-S0-A11999,"Ijsseloord, Overige Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A12000,"Ijsseldijk, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A12001,"Rijndijk, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A12002,"Pals, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A12003,"Schans, Huizen",westervoort,11085
cell=VT_1909_01_T-S0-A12004,Schepen,westervoort,11085
cell=VT_1909_01_T-S0-A12005,Tijd. Aanw. schepen,westervoort,11085
cell=VT_1909_01_T-S0-A12006,Niet gevonden personen,westervoort,11085
cell=VT_1909_01_T-S0-A12007,Totaal,westervoort,11085
cell=VT_1909_01_T-S0-A12008,Westkapelle,westkapelle,10931
cell=VT_1909_01_T-S0-A12009,Wijk A. Marechaussee kazerne,westkapelle,10931
cell=VT_1909_01_T-S0-A12010,Wijk A. Overige Huizen,westkapelle,10931
cell=VT_1909_01_T-S0-A12011,Wijk B. Huizen,westkapelle,10931
cell=VT_1909_01_T-S0-A12012,Wijk C. Huizen,westkapelle,10931
cell=VT_1909_01_T-S0-A12013,Wijk D. Huizen,westkapelle,10931
cell=VT_1909_01_T-S0-A12014,Wijk E. Huizen,westkapelle,10931
cell=VT_1909_01_T-S0-A12015,Niet gevonden personen,westkapelle,10931
cell=VT_1909_01_T-S0-A12016,Totaal,westkapelle,10931
cell=VT_1909_01_T-S0-A12017,Westmaas,westmaas,10695
cell=VT_1909_01_T-S0-A12018,"Breestraat, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12019,"t Haagje, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12020,"Smidsweg, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12021,"Nieuwstraat, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12022,"Munnikkenland, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12023,"Munnikkendijk, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12024,"Stougjesdijk, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12025,"Blauwesteenweg, Huizen",westmaas,10695
cell=VT_1909_01_T-S0-A12026,Totaal,westmaas,10695
cell=VT_1909_01_T-S0-A12027,Weststellingwerf,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12028,"Wolvega, Marechaussee kazerne",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12029,"Wolvega, Frederiksoord, kolonie der mij. Van weldadigheid ",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12030,"Wolvega, overige Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12031,"Sonnega, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12032,"Oldetrije, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12033,"Oldetrije Lindedijk, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12034,Nijtrijne Huizen,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12035,"Nijtrijne, Lindedijk, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12036,"Spanga, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12037,"Spanga Slijkenburg, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12038,"Spanga Lindedijk, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12039,"Scherpenzeel, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12040,"Scherpenzeel Gracht, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12041,"Scherpenzeel Langelille, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12042,"Munnekeburen, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12043,"Munnekeburen, Gracht, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12044,"Munnekeburen, Langelille, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12045,"Oldelamer, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12046,"Nijlamer, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12047,"Nijholtwolde, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12048,"Oldeholtwolde, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12049,"Idzard, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12050,"Oldeholtpa, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12051,"Nijholtpa, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12052,"Boyl, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12053,"Boyl Rijsbergkamp, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12054,"Boyl Boekelte, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12055,"Noordwolde, Wijk A. Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12056,"Noordwolde, Wijk B. Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12057,"Vinkega, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12058,"Vinkega Hoeve, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12059,"Steggerda, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12060,"Steggerda Overburen, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12061,"Steggerda Hoeve, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12062,Wetstellingwerf (Vervolg).,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12063,"Peperga, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12064,"Blesdijke, Huizen",weststellingwerf,11322
cell=VT_1909_01_T-S0-A12065,Schepen,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12066,Tijd aanw. Schepen,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12067,Woonwagens,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12068,Tijd aanw. woonwagens,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12069,Totaal,weststellingwerf,11322
cell=VT_1909_01_T-S0-A12070,Westwoud,westwoud,11101
cell=VT_1909_01_T-S0-A12071,"Westwoud,Huizen",westwoud,11101
cell=VT_1909_01_T-S0-A12072,"Binnenwijzen, Huizen",westwoud,11101
cell=VT_1909_01_T-S0-A12073,"Zwaagdijk, Huizen",westwoud,11101
cell=VT_1909_01_T-S0-A12074,"Oudijk, Huizen",westwoud,11101
cell=VT_1909_01_T-S0-A12075,Tijd. Aanw. woonwagens,westwoud,11101
cell=VT_1909_01_T-S0-A12076,Totaal,westwoud,11101
cell=VT_1909_01_T-S0-A12077,Westzaan,westzaan,11381
cell=VT_1909_01_T-S0-A12078,Wijk A. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12079,Wijk B. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12080,Wijk C. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12081,Wijk D. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12082,Wijk E. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12083,Wijk F. Dorpswees- armenhuis,westzaan,11381
cell=VT_1909_01_T-S0-A12084,Wijk F. Overige Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12085,Wijk G. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12086,Wijk H. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12087,Wijk I. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12088,Wijk K. Huizen,westzaan,11381
cell=VT_1909_01_T-S0-A12089,Tijd. Aanw. schepen,westzaan,11381
cell=VT_1909_01_T-S0-A12090,Totaal,westzaan,11381
cell=VT_1909_01_T-S0-A12091,Wierden,wierden,10676
cell=VT_1909_01_T-S0-A12092,"Dorp Wierden, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12093,"Wierden, buitenkom, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12094,"Hooge Hexel, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12095,"Hotter, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12096,"Zuna, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12097,"Rectum, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12098,"Ijpelo, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12099,"Enterbroek, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12100,"Dorp Enter, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12101,"Enter, Buitenkom, Huizen",wierden,10676
cell=VT_1909_01_T-S0-A12102,Woonwagens,wierden,10676
cell=VT_1909_01_T-S0-A12103,Niet gevonden personen,wierden,10676
cell=VT_1909_01_T-S0-A12104,Totaal,wierden,10676
cell=VT_1909_01_T-S0-A12105,Wieringen,wieringen,11277
cell=VT_1909_01_T-S0-A12106,"Den Oever, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12107,"De Gest, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12108,"Waard-Nieuwland, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12109,"Oud Gest, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12110,"Oosterland,Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12111,"Vatrop, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12112,"Smerp, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12113,"Stroe, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12114,"Noord-Stroe, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12115,"Noord-Buren, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12116,"Zand-buren, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12117,"De Elft, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12118,"Hijppolitushoef, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12119,"Oosterklief, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12120,"De Hoehn, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12121,"Westerklief, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12122,"Hollebolg, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12123,"De Normer, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12124,"De Belt, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12125,"Haukes, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12126,"Westerland, Huizen",wieringen,11277
cell=VT_1909_01_T-S0-A12127,Schepen,wieringen,11277
cell=VT_1909_01_T-S0-A12128,Tijd. Aanw. schepen,wieringen,11277
cell=VT_1909_01_T-S0-A12129,Totaal,wieringen,11277
cell=VT_1909_01_T-S0-A12130,Wieringerwaard,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12131,Wijk A. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12132,Wijk B. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12133,Wijk C. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12134,Wijk D. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12135,Wijk E. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12136,Wijk F. Huizen,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12137,Totaal,wieringerwaard,11164
cell=VT_1909_01_T-S0-A12138,Wijchen,wijchen,10723
cell=VT_1909_01_T-S0-A12139,Wijk A. Armengesticht Maria der Engelen,wijchen,10723
cell=VT_1909_01_T-S0-A12140,Wijk A. St. Luciagesticht Huize Piusakker,wijchen,10723
cell=VT_1909_01_T-S0-A12141,Wijk A. Klooster Alverna,wijchen,10723
cell=VT_1909_01_T-S0-A12142,Wijk A. Overige Huizen,wijchen,10723
cell=VT_1909_01_T-S0-A12143,Wijk B. Huizen,wijchen,10723
cell=VT_1909_01_T-S0-A12144,Wijk C. Huizen,wijchen,10723
cell=VT_1909_01_T-S0-A12145,Wijk D. Huizen,wijchen,10723
cell=VT_1909_01_T-S0-A12146,Wijk E. Huizen,wijchen,10723
cell=VT_1909_01_T-S0-A12147,Totaal,wijchen,10723
cell=VT_1909_01_T-S0-A12148,Wijdenes,wijdenes,10631
cell=VT_1909_01_T-S0-A12149,Wijk W. Huizen,wijdenes,10631
cell=VT_1909_01_T-S0-A12150,Wijk O. Huizen,wijdenes,10631
cell=VT_1909_01_T-S0-A12151,Totaal,wijdenes,10631
cell=VT_1909_01_T-S0-A12152,Wijdewormer,wijdewormer,10434
cell=VT_1909_01_T-S0-A12153,"Zuiderweg, Huizen",wijdewormer,10434
cell=VT_1909_01_T-S0-A12154,"Noorderweg, Huizen",wijdewormer,10434
cell=VT_1909_01_T-S0-A12155,"Neck, Huizen",wijdewormer,10434
cell=VT_1909_01_T-S0-A12156,"Ringdijk, Huizen",wijdewormer,10434
cell=VT_1909_01_T-S0-A12157,Totaal,wijdewormer,10434
cell=VT_1909_01_T-S0-A12158,Wijhe,wijhe,10888
cell=VT_1909_01_T-S0-A12159,Wijk A. Dorp Marechaussee kazerne,wijhe,10888
cell=VT_1909_01_T-S0-A12160,"Wijk A. Dorp, Overige Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12161,"Wijk B. Wengelo, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12162,"Wijk C. Hengeveld, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12163,"Wijk D. Tongeren, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12164,"Wijk E. Tongeren, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12165,"Wijk F. Wechterholt, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12166,"Wijk G. Herxen, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12167,"Wijk H. Wijnvoorden, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12168,"Wijk I. Marle, Huizen",wijhe,10888
cell=VT_1909_01_T-S0-A12169,Schepen,wijhe,10888
cell=VT_1909_01_T-S0-A12170,Totaal,wijhe,10888
cell=VT_1909_01_T-S0-A12171,De Wijk,de wijk,10753
cell=VT_1909_01_T-S0-A12172,"Wijk A. De Stapel, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12173,"Wijk A. De Ossesluis, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12174,"Wijk A. de Eemten, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12175,"Wijk A. de Haalweide, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12176,"Wijk A. den Hof, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12177,"Wijk A. de Oosterwijk, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12178,"Wijk A. Dunning, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12179,"Wijk A den Postweg, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12180,"Wijk A. Wijkbroek, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12181,"Wijk A. Noordwijk, Diaconie Armenhuis",de wijk,10753
cell=VT_1909_01_T-S0-A12182,"Wijk A. Noordwijk, Overige Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12183,"Wijk A. de Wijk, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12184,"Wijk A. de Schiphorst, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12185,"Wijk A. Voowijk, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12186,"Wijk A. Dikninge, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12187,"Wijk A. Havixhorst, Huizen",de wijk,10753
cell=VT_1909_01_T-S0-A12188,De Wijk. (Vervolg.),de wijk,10753
cell=VT_1909_01_T-S0-A12189,"Wijk A. de Lokkerij, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12190,"Wijk A. de Knijpe, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12191,"Wijk A. de Wetering, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12192,"Wijk A. de Veldkamp, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12193,"Wijk A. de Bulderij, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12194,"Wijk A. de Dijkstallingerhuizen, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12195,"Wijk A. de kloeterij, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12196,"Wijk A. het Roogat, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12197,"Wijk A. Het Dikiningerbroek, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12198,"Wijk A. de Hoeve, Huizen.",de wijk,10753
cell=VT_1909_01_T-S0-A12199,"Wijk B. de Oshaar, Huizen.",de wijk,10753
